renewal_date,Year,Month,status,SAID,Chan.Prof,calendar_yearmonth,Year_Name,Month_Name,number_of_Cases,number_of_escalation,number_of_parts_used,number_of_single_visit_missed,number_of_response_missed,t,Date
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130731,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,2,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,2,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Unknown,201307,2013,7,17,0,7,1,0,0,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,2,0,2,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,11,0,0,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,4,0,0,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,3,0,3,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,2,0,0,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,3,0,2,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,5,0,4,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,2,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,1,1,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,1,0,1,1,0,1,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,3,0,0,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,7,4,3,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,2,0,1,0,0,0,20130701
20130710,2013,7,0,1.07E+11,Direct,201307,2013,7,2,0,2,0,2,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Unknown,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,2,0,3,0,1,0,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,2,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,2,0,2,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,3,0,1,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,1,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,6,0,4,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,4,1,0,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,4,0,0,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,8,0,1,0,0,0,20130701
20130731,2013,7,1,1.07E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,3,0,1,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,2,0,3,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,3,0,0,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,4,0,2,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,6,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130701,2013,7,1,1.07E+11,Indirect,201307,2013,7,4,0,3,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,6,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,7,0,2,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130702,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130702,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,2,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,2,0,2,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,2,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,3,0,4,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,4,1,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,3,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,3,0,3,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,2,0,2,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Indirect,201307,2013,7,3,0,1,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Indirect,201307,2013,7,2,0,0,0,0,1,20130701
20130708,2013,7,0,1.07E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,2,1,2,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,2,0,2,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,2,1,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,5,0,2,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,4,1,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,1,0,0,1,20130701
20130719,2013,7,1,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,3,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,3,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,2,0,2,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,2,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,6,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,3,0,9,2,0,1,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,1,0,0,0,1,20130701
20130715,2013,7,1,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,2,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,2,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Indirect,201307,2013,7,1,0,2,0,0,1,20130701
20130730,2013,7,1,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130730,2013,7,1,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,2,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,2,0,5,0,1,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,3,0,2,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Indirect,201307,2013,7,11,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130901,2013,9,0,1.07E+11,Indirect,201307,2013,7,1,1,0,0,0,2,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,2,0,2,0,0,1,20130701
20130723,2013,7,0,1.07E+11,Direct,201307,2013,7,1,1,0,0,0,0,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,5,0,0,0,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,1,0,2,1,0,1,20130701
20130801,2013,8,0,1.07E+11,Direct,201307,2013,7,4,1,2,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,1,1.07E+11,Direct,201307,2013,7,3,0,2,0,0,1,20130701
20130701,2013,7,0,1.07E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.07E+11,Indirect,201307,2013,7,2,0,2,0,0,0,20130701
20130701,2013,7,0,1.08E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130715,2013,7,0,1.08E+11,Direct,201307,2013,7,7,0,1,0,0,0,20130701
20130701,2013,7,1,1.08E+11,Indirect,201307,2013,7,2,0,0,0,0,0,20130701
20130701,2013,7,0,1.08E+11,Indirect,201307,2013,7,10,0,0,0,0,0,20130701
20130801,2013,8,0,1.08E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130701,2013,7,0,1.08E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.08E+11,Indirect,201307,2013,7,5,0,2,0,0,1,20130701
20130701,2013,7,0,1.08E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.08E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.08E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,1,1.08E+11,Direct,201307,2013,7,2,0,1,0,1,0,20130701
20130701,2013,7,0,1.08E+11,Indirect,201307,2013,7,5,0,22,1,1,0,20130701
20130701,2013,7,1,1.08E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.08E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,1,1.08E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.08E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.08E+11,Indirect,201307,2013,7,1,1,0,0,0,1,20130701
20130801,2013,8,0,1.08E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.08E+11,Indirect,201307,2013,7,3,0,1,0,0,1,20130701
20130801,2013,8,0,1.08E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.08E+11,Indirect,201307,2013,7,3,1,2,0,0,1,20130701
20130701,2013,7,0,1.08E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130801,2013,8,0,1.08E+11,Direct,201307,2013,7,8,0,3,0,0,1,20130701
20130801,2013,8,0,1.08E+11,Direct,201307,2013,7,2,0,1,0,0,1,20130701
20130801,2013,8,0,1.08E+11,Direct,201307,2013,7,2,0,2,0,0,1,20130701
20130801,2013,8,0,1.08E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130701,2013,7,0,1.08E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130801,2013,8,0,1.08E+11,Direct,201307,2013,7,1,1,0,0,0,1,20130701
20130702,2013,7,0,1.08E+11,Direct,201307,2013,7,2,0,2,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,1,1.02E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,3,0,0,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,4,0,1,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,2,0,1,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,1,1.02E+11,Indirect,201307,2013,7,1,0,4,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,2,0,0,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,2,0,0,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,1,0,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,6,0,5,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.02E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.02E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.02E+11,Indirect,201307,2013,7,3,0,6,0,0,1,20130701
20130801,2013,8,0,1.02E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,1,1.02E+11,Indirect,201307,2013,7,2,0,0,0,0,1,20130701
20130801,2013,8,0,1.02E+11,Direct,201307,2013,7,3,0,1,0,0,1,20130701
20130801,2013,8,0,1.02E+11,Indirect,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.02E+11,Direct,201307,2013,7,2,0,3,0,0,1,20130701
20130801,2013,8,0,1.02E+11,Direct,201307,2013,7,1,1,0,0,0,1,20130701
20130801,2013,8,0,1.02E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,1,1.02E+11,Indirect,201307,2013,7,1,0,3,0,0,1,20130701
20130718,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,0,2,0,0,0,20130701
20130801,2013,8,0,1.02E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.02E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130801,2013,8,0,1.02E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.02E+11,Indirect,201307,2013,7,1,0,1,0,0,1,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,3,0,3,0,0,0,20130701
20130722,2013,7,1,1.02E+11,Direct,201307,2013,7,2,0,0,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,4,0,2,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,2,0,1,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,3,0,1,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,1,1.02E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,2,0,2,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,4,0,2,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,3,0,1,1,1,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Direct,201307,2013,7,3,0,2,0,0,0,20130701
20130701,2013,7,0,1.02E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Direct,201307,2013,7,2,0,1,0,0,0,20130701
20130701,2013,7,1,1.03E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,1,1.03E+11,Direct,201307,2013,7,2,0,2,0,0,1,20130701
20130801,2013,8,1,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.03E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130728,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,1,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130801,2013,8,0,1.03E+11,Indirect,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.03E+11,Direct,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.03E+11,Direct,201307,2013,7,3,0,0,0,0,1,20130701
20130801,2013,8,0,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130701,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130706,2013,7,0,1.03E+11,Direct,201307,2013,7,2,0,1,0,0,0,20130701
20130713,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.03E+11,Indirect,201307,2013,7,1,0,1,0,0,1,20130701
20130801,2013,8,0,1.03E+11,Direct,201307,2013,7,2,0,1,0,0,1,20130701
20130715,2013,7,1,1.03E+11,Indirect,201307,2013,7,5,0,3,0,0,0,20130701
20130713,2013,7,0,1.03E+11,Direct,201307,2013,7,2,0,0,0,0,0,20130701
20130727,2013,7,1,1.03E+11,Direct,201307,2013,7,2,0,0,0,0,0,20130701
20130801,2013,8,1,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130728,2013,7,1,1.03E+11,Direct,201307,2013,7,2,0,1,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,2,1,0,0,20130701
20130701,2013,7,0,1.03E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,1,1.03E+11,Direct,201307,2013,7,3,1,2,0,1,0,20130701
20130701,2013,7,0,1.03E+11,Indirect,201307,2013,7,2,0,2,0,1,0,20130701
20130701,2013,7,0,1.03E+11,Indirect,201307,2013,7,3,0,0,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Direct,201307,2013,7,3,0,1,0,0,0,20130701
20130701,2013,7,1,1.03E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Indirect,201307,2013,7,2,0,1,0,0,0,20130701
20130704,2013,7,0,1.03E+11,Direct,201307,2013,7,7,0,0,0,0,0,20130701
20130716,2013,7,0,1.03E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130715,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130706,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,1,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Indirect,201307,2013,7,3,0,0,0,0,0,20130701
20130706,2013,7,0,1.03E+11,Indirect,201307,2013,7,6,0,1,1,0,0,20130701
20130703,2013,7,0,1.03E+11,Direct,201307,2013,7,2,0,2,0,0,0,20130701
20130701,2013,7,1,1.03E+11,Direct,201307,2013,7,9,0,3,0,0,0,20130701
20130706,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,1,1,0,0,20130701
20130801,2013,8,0,1.03E+11,Direct,201307,2013,7,5,0,2,0,0,1,20130701
20130724,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130706,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Indirect,201307,2013,7,3,1,0,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Indirect,201307,2013,7,1,0,1,0,0,0,20130701
20130801,2013,8,0,1.03E+11,Indirect,201307,2013,7,1,0,0,0,0,1,20130701
20130730,2013,7,0,1.03E+11,Indirect,201307,2013,7,11,0,5,0,0,0,20130701
20130705,2013,7,0,1.03E+11,Indirect,201307,2013,7,4,0,3,1,0,0,20130701
20130801,2013,8,0,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130725,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130701,2013,7,0,1.03E+11,Direct,201307,2013,7,2,1,1,0,0,0,20130701
20130726,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130713,2013,7,0,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,0,20130701
20130801,2013,8,0,1.03E+11,Direct,201307,2013,7,2,0,2,0,0,1,20130701
20130721,2013,7,1,1.03E+11,Direct,201307,2013,7,4,0,0,0,0,0,20130701
20130801,2013,8,0,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130731,2013,7,0,1.03E+11,Indirect,201307,2013,7,3,0,0,0,0,0,20130701
20130801,2013,8,0,1.03E+11,Indirect,201307,2013,7,1,0,3,0,0,1,20130701
20130801,2013,8,0,1.03E+11,Direct,201307,2013,7,1,0,0,0,0,1,20130701
20130714,2013,7,0,1.03E+11,Indirect,201307,2013,7,2,0,1,0,0,0,20130701
20130714,2013,7,0,1.03E+11,Indirect,201307,2013,7,1,0,0,0,0,0,20130701
20130714,2013,7,0,1.03E+11,Indirect,201307,2013,7,2,0,0,0,0,0,20130701
20130714,2013,7,1,1.03E+11,Unknown,201307,2013,7,4,1,1,0,0,0,20130701
20130714,2013,7,0,1.03E+11,Unknown,201307,2013,7,3,0,1,0,0,0,20130701
20130801,2013,8,0,1.03E+11,Indirect,201307,2013,7,1,0,1,0,0,1,20130701
