renewal_date,status,SAID,Chan.Prof
20130601,Loss,103678714260,Indirect
20130601,Loss,103678731642,Indirect
20130601,Loss,103678733204,Direct
20130801,Loss,103678740115,Indirect
20130601,Loss,103678740575,Indirect
20130601,Loss,103678740701,Indirect
20130501,Loss,103357606345,Indirect
20130501,Loss,103676070952,Indirect
20130501,Loss,103671172501,Indirect
20130501,Loss,103671276620,Indirect
20130501,Loss,103671295959,Indirect
20130501,Converted,103614715133,Indirect
20130501,Converted,103678919660,Direct
20130401,Loss,103678949186,Indirect
20130501,Loss,103678967451,Indirect
20130501,Loss,103678989978,Direct
20130501,Loss,103671474981,Direct
20130501,Loss,103669102206,Direct
20130501,Loss,103675188203,Direct
20130501,Loss,103671474231,Direct
20130601,Loss,103679071828,Indirect
20130501,Converted,103679078167,Indirect
20130601,Converted,103679083205,Direct
20130501,Loss,103669941964,Indirect
20130601,Loss,103679465496,Direct
20130701,Loss,103679288539,Direct
20130601,Loss,103679486890,Indirect
20130501,Loss,103674792204,Direct
20130501,Converted,103679677353,Direct
20130601,Loss,103679474905,Indirect
20130601,Loss,103679481986,Direct
20130601,Loss,103679483181,Indirect
20130601,Loss,103679513491,Indirect
20130601,Loss,103679513781,Indirect
20130601,Converted,103679530584,Indirect
20130701,Loss,103679554076,Direct
20130601,Loss,103679563419,Direct
20130601,Loss,103679528630,Indirect
20130401,Loss,103679507817,Direct
20130501,Loss,103675186291,Indirect
20130401,Loss,103679567890,Direct
20130601,Loss,103679579320,Direct
20130601,Loss,103679585585,Indirect
20130501,Loss,103675186581,Indirect
20130401,Loss,103679626083,Direct
20130401,Converted,103679626083,Direct
20130701,Loss,103679614022,Direct
20130501,Converted,103671176982,Indirect
20130501,Loss,103675023672,Indirect
20130501,Loss,103679726011,Direct
20130501,Converted,103679789282,Direct
20130501,Loss,103679789862,Direct
20130501,Loss,103680141092,Direct
20130501,Loss,103680163389,Direct
20130501,Converted,103680163449,Direct
20130501,Loss,103680163509,Direct
20130501,Loss,103680217240,Direct
20130501,Loss,103680217300,Direct
20130601,Loss,103679937446,Direct
20130601,Converted,103679937736,Indirect
20130801,Converted,103679938049,Direct
20130601,Loss,103680075171,Direct
20130601,Converted,103680075521,Indirect
20130501,Loss,103675202185,Direct
20130501,Loss,103680265782,Direct
20130601,Loss,103680128950,Indirect
20130601,Loss,103680133342,Indirect
20130701,Loss,103680133862,Indirect
20130701,Loss,103680133922,Indirect
20130601,Loss,103680131337,Direct
20130601,Loss,103680145003,Indirect
20130601,Loss,103680155059,Indirect
20130601,Converted,103680155349,Indirect
20130601,Loss,103680161203,Direct
20130601,Loss,103680161663,Indirect
20130601,Loss,103680162616,Indirect
20130501,Loss,103408045896,Indirect
20130501,Loss,103676049490,Direct
20130401,Converted,103680205870,Direct
20130401,Converted,103680205870,Direct
20130501,Loss,103552719831,Direct
20130501,Loss,103675975409,Direct
20130501,Loss,103619239619,Indirect
20130501,Loss,103676864913,Indirect
20130501,Loss,103677492342,Direct
20130501,Loss,103677466037,Direct
20130501,Loss,103676614406,Direct
20130501,Loss,103615182555,Direct
20130501,Loss,103675171272,Indirect
20130601,Loss,103680548304,Indirect
20130701,Loss,103680533975,Indirect
20130601,Converted,103680543330,Direct
20130601,Loss,103680547121,Direct
20130601,Loss,103680549887,Indirect
20130601,Loss,103680536933,Direct
20130601,Loss,103680550028,Indirect
20130401,Loss,103680724959,Indirect
20130501,Loss,103680817780,Direct
20130801,Loss,103680736106,Indirect
20130501,Loss,103675188947,Indirect
20130801,Loss,103665926643,Direct
20130501,Loss,103680939364,Direct
20130501,Loss,103562098976,Indirect
20130501,Loss,103405155377,Indirect
20130501,Loss,103675187304,Indirect
20130601,Loss,103572717118,Direct
20130501,Loss,103677450875,Indirect
20130501,Loss,103690064544,Direct
20130501,Loss,103676103410,Indirect
20130601,Loss,103681057407,Indirect
20130601,Loss,103502603777,Direct
20130601,Loss,103681101611,Indirect
20130701,Loss,103681102444,Indirect
20130501,Loss,103681260090,Direct
20130501,Loss,103681590320,Indirect
20130501,Loss,103681590610,Indirect
20130601,Loss,103412913243,Indirect
20130501,Loss,103518872565,Indirect
20130501,Loss,103677494648,Indirect
20130501,Loss,103676135309,Indirect
20130501,Loss,103677493695,Indirect
20130501,Loss,103677505406,Indirect
20130501,Converted,103677485135,Indirect
20130501,Loss,103681842773,Indirect
20130501,Loss,103677493465,Indirect
20130501,Loss,103669196160,Indirect
20130501,Converted,103677486608,Indirect
20130601,Loss,103679563359,Direct
20130501,Loss,103676076239,Indirect
20130501,Loss,103677475600,Indirect
20130501,Loss,103681864540,Indirect
20130601,Loss,103681749074,Indirect
20130501,Loss,103681902660,Direct
20130501,Loss,103682430110,Direct
20130501,Loss,103677506802,Direct
20130501,Loss,103681888841,Direct
20130601,Converted,103678166113,Indirect
20130601,Loss,103678183956,Indirect
20130601,Loss,103606988067,Direct
20130501,Loss,103682063462,Direct
20130601,Loss,103682225462,Indirect
20130501,Loss,103682231267,Indirect
20130501,Loss,103682520273,Direct
20130501,Loss,103682521002,Direct
20130501,Loss,103683162769,Direct
20130601,Loss,103340424867,Indirect
20130601,Loss,103682536245,Indirect
20130601,Loss,103678169471,Indirect
20130601,Loss,103678092900,Indirect
20130601,Loss,103680533455,Indirect
20130501,Loss,103683088398,Indirect
20130601,Converted,103678183376,Indirect
20130601,Loss,103678165800,Indirect
20130501,Loss,103677789740,Direct
20130601,Loss,103682717343,Indirect
20130601,Loss,103682718006,Indirect
20130601,Loss,103682951501,Indirect
20130601,Loss,103682951665,Indirect
20130601,Loss,103682951725,Indirect
20130601,Loss,103682952498,Indirect
20130601,Loss,103682952558,Indirect
20130601,Loss,103682952788,Indirect
20130601,Loss,103682954913,Indirect
20130601,Loss,103682955166,Indirect
20130601,Converted,103682955226,Indirect
20130601,Loss,103682955456,Indirect
20130601,Loss,103682956579,Indirect
20130510,Loss,103290419965,Direct
20130514,Loss,103287791517,Direct
20130501,Loss,103682957461,Indirect
20130501,Loss,103682957521,Indirect
20130501,Loss,103682957811,Indirect
20130501,Loss,103682957981,Indirect
20130601,Loss,103678171315,Indirect
20130501,Converted,103665921380,Indirect
20130501,Loss,103468996805,Indirect
20130501,Loss,103437305550,Indirect
20130501,Loss,103675202475,Direct
20130501,Loss,103683027652,Direct
20130501,Loss,103683085550,Direct
20130601,Loss,103678836200,Indirect
20130501,Loss,103683260791,Direct
20130501,Loss,103683260851,Indirect
20130501,Loss,103678831390,Indirect
20130501,Loss,103683648785,Direct
20130601,Loss,103679489918,Direct
20130501,Loss,103683202724,Direct
20130501,Converted,103683228008,Indirect
20130501,Converted,103678706740,Indirect
20130601,Loss,103679467101,Indirect
20130601,Converted,103678731932,Indirect
20130601,Loss,103683412686,Indirect
20130601,Loss,103683413869,Indirect
20130601,Converted,103679467331,Indirect
20130601,Loss,103679620117,Indirect
20130601,Loss,103683462023,Direct
20130601,Loss,103683468110,Indirect
20130601,Loss,103683469232,Indirect
20130601,Loss,103683469462,Indirect
20130701,Loss,103683470063,Indirect
20130601,Loss,103683466564,Indirect
20130601,Converted,103683470703,Indirect
20130601,Loss,103683474664,Indirect
20130601,Loss,103683476440,Direct
20130501,Loss,103683589491,Indirect
20130701,Loss,103683602317,Direct
20130501,Loss,103683691953,Direct
20130501,Loss,103683721973,Direct
20130501,Loss,103683759208,Direct
20130601,Loss,103678710019,Direct
20130601,Loss,103683720850,Indirect
20130501,Loss,103684116783,Direct
20130601,Loss,103678712774,Indirect
20130501,Loss,103684092048,Direct
20130501,Converted,103684130168,Direct
20130601,Loss,103683836920,Indirect
20130601,Loss,103684014806,Indirect
20130601,Loss,103684015332,Direct
20130601,Loss,103684016225,Indirect
20130601,Converted,103684064017,Direct
20130701,Loss,103684017348,Direct
20130601,Loss,103684018460,Indirect
20130601,Loss,103684018980,Indirect
20130601,Loss,103684025448,Indirect
20130601,Loss,103684025508,Indirect
20130601,Loss,103684025678,Indirect
20130601,Loss,103684029009,Indirect
20130601,Loss,103684030700,Indirect
20130601,Loss,103684032135,Indirect
20130801,Loss,103684033198,Indirect
20130701,Loss,103684033318,Indirect
20130601,Loss,103684033488,Indirect
20130601,Loss,103693957573,Direct
20130601,Converted,103684034080,Indirect
20130601,Loss,103684034140,Indirect
20130601,Loss,103684035903,Indirect
20130601,Loss,103684036156,Indirect
20130701,Loss,103684065360,Indirect
20130701,Loss,103684066022,Direct
20130701,Loss,103684055834,Indirect
20130601,Loss,103684062811,Indirect
20130601,Loss,103684064603,Direct
20130601,Loss,103684067145,Indirect
20130601,Loss,103684067955,Indirect
20130601,Loss,103684070101,Indirect
20130601,Loss,103684070271,Indirect
20130601,Loss,103684070621,Indirect
20130601,Loss,103684068788,Indirect
20130601,Loss,103684068848,Indirect
20130601,Loss,103684069090,Indirect
20130601,Loss,103684071164,Indirect
20130601,Loss,103684071454,Indirect
20130701,Converted,103684073306,Indirect
20130501,Converted,103677381996,Indirect
20130601,Loss,103678673471,Indirect
20130601,Loss,103679467271,Indirect
20130601,Loss,103684289288,Indirect
20130501,Loss,103684214706,Direct
20130401,Loss,103684321081,Direct
20130501,Loss,103684267401,Direct
20130501,Loss,103684706303,Direct
20130501,Loss,103684749637,Direct
20130501,Loss,103684749703,Direct
20130501,Loss,103684117096,Direct
20130501,Loss,103684272193,Direct
20130601,Loss,103424160640,Indirect
20130601,Loss,103451675780,Indirect
20130501,Loss,103684300908,Direct
20130501,Loss,103684329473,Direct
20130501,Loss,103684550108,Direct
20130501,Loss,103684642260,Direct
20130501,Loss,103684642550,Direct
20130601,Loss,103678543047,Indirect
20130601,Converted,103680133922,Indirect
20130501,Converted,103685102978,Indirect
20130501,Loss,103685103050,Indirect
20130601,Loss,103684389446,Indirect
20130601,Loss,103684402201,Direct
20130601,Loss,103684409700,Indirect
20130601,Converted,103680535810,Indirect
20130401,Loss,103684381574,Direct
20130601,Loss,103684412607,Indirect
20130601,Loss,103684416278,Indirect
20130601,Loss,103684416568,Indirect
20130601,Loss,103684417680,Direct
20130601,Converted,103684418923,Indirect
20130701,Loss,103684423195,Indirect
20130601,Loss,103684423315,Direct
20130601,Loss,103684423545,Indirect
20130701,Loss,103684423835,Direct
20130501,Loss,103684703919,Indirect
20130501,Loss,103684775592,Direct
20130501,Converted,103665168415,Indirect
20130601,Loss,103680162786,Indirect
20130601,Loss,103680075461,Direct
20130601,Converted,103684726748,Indirect
20130501,Loss,103684734908,Direct
20130501,Loss,103684786207,Direct
20130401,Loss,103684820230,Direct
20130501,Loss,103684820306,Direct
20130601,Loss,103680535690,Indirect
20130601,Converted,103680544453,Indirect
20130501,Loss,103685146450,Direct
20130501,Loss,103685242998,Direct
20130601,Loss,103681104006,Direct
20130601,Loss,103678236405,Indirect
20130601,Loss,103678910215,Direct
20130501,Loss,103684971488,Direct
20130501,Loss,103684971548,Direct
20130401,Loss,103685190511,Direct
20130401,Loss,103685303607,Direct
20130501,Converted,103685303837,Direct
20130601,Converted,103679469867,Direct
20130601,Loss,103684993194,Direct
20130501,Loss,103677505620,Indirect
20130501,Loss,103677481054,Indirect
20130601,Loss,103505792804,Indirect
20130601,Loss,103360842017,Indirect
20130501,Loss,103685165269,Direct
20130601,Converted,103685038772,Indirect
20130601,Loss,103685039085,Direct
20130601,Loss,103685073107,Indirect
20130601,Loss,103685073320,Indirect
20130601,Loss,103685073550,Indirect
20130601,Converted,103685077341,Indirect
20130801,Loss,103685080188,Indirect
20130601,Loss,103685016776,Direct
20130601,Loss,103685046412,Indirect
20130601,Loss,103685074153,Direct
20130601,Loss,103685075046,Direct
20130601,Loss,103685085381,Indirect
20130601,Loss,103685088110,Direct
20130601,Converted,103685071775,Direct
20130601,Loss,103685083086,Direct
20130601,Loss,103685084499,Indirect
20130701,Converted,103685088706,Indirect
20130601,Converted,103685088860,Direct
20130601,Loss,103680150895,Indirect
20130601,Loss,103680144570,Indirect
20130601,Loss,103680682698,Indirect
20130601,Loss,103679829308,Direct
20130501,Loss,103685366298,Direct
20130501,Converted,103685366418,Direct
20130501,Loss,103685366708,Direct
20130501,Loss,103685366878,Direct
20130501,Converted,103685367010,Direct
20130501,Converted,103685583127,Direct
20130501,Loss,103734214286,Direct
20130501,Loss,103685583297,Direct
20130501,Loss,103921593557,Direct
20130501,Loss,103685343819,Direct
20130501,Loss,103685608175,Direct
20130501,Converted,103685608525,Direct
20130501,Loss,103685729217,Direct
20130501,Loss,103685804580,Direct
20130601,Loss,103959783268,Direct
20130601,Loss,103643596915,Direct
20130601,Loss,103485255582,Direct
20130601,Loss,103679599191,Indirect
20130601,Converted,103533422072,Direct
20130601,Converted,103685453809,Direct
20130601,Loss,103685432859,Indirect
20130801,Loss,103685539936,Indirect
20130601,Loss,103685552138,Indirect
20130801,Loss,103685552078,Direct
20130601,Loss,103685554893,Direct
20130601,Loss,103685558394,Direct
20130701,Loss,103685566324,Indirect
20130601,Loss,103685568270,Indirect
20130601,Converted,103428629357,Indirect
20130501,Converted,103668459930,Direct
20130601,Loss,103491279431,Indirect
20130601,Loss,103685881126,Direct
20130601,Loss,103685881296,Direct
20130601,Loss,103685881416,Direct
20130601,Converted,103685881586,Direct
20130601,Loss,103604173450,Indirect
20130701,Loss,103685744694,Indirect
20130601,Loss,103557264269,Indirect
20130501,Loss,103685810385,Direct
20130501,Loss,103685810675,Direct
20130501,Loss,103686080279,Direct
20130501,Converted,103686080279,Direct
20130501,Loss,103686089783,Direct
20130501,Loss,103686153529,Direct
20130501,Loss,103686154061,Direct
20130501,Loss,103686177990,Direct
20130501,Converted,103686178073,Direct
20130501,Loss,103686065601,Direct
20130501,Converted,103686065601,Direct
20130501,Loss,103686065908,Direct
20130501,Loss,103686065908,Direct
20130501,Loss,103686098776,Direct
20130601,Converted,103686140515,Direct
20130601,Loss,103686220332,Direct
20130601,Loss,103686220792,Direct
20130501,Converted,103686220912,Direct
20130601,Loss,103685087167,Indirect
20130601,Loss,103685946386,Direct
20130601,Loss,103686000205,Indirect
20130801,Loss,103686000375,Indirect
20130601,Loss,103686046383,Indirect
20130601,Loss,103686046503,Indirect
20130601,Converted,103686048749,Indirect
20130701,Loss,103686048979,Indirect
20130601,Loss,103686049571,Indirect
20130601,Loss,103819779930,Direct
20130601,Loss,103686050812,Direct
20130601,Loss,103387727440,Direct
20130501,Converted,103502842772,Indirect
20130601,Loss,103685087167,Indirect
20130401,Loss,103686259943,Direct
20130401,Loss,103686260024,Direct
20130401,Loss,103686286561,Direct
20130601,Loss,103686462006,Indirect
20130701,Loss,103686485415,Indirect
20130601,Loss,103686485645,Indirect
20130801,Loss,103686485875,Indirect
20130701,Loss,103686474417,Direct
20130601,Loss,103686483400,Indirect
20130701,Loss,103686483860,Indirect
20130601,Loss,103686486248,Indirect
20130601,Loss,103619688636,Indirect
20130601,Converted,103572853703,Direct
20130601,Converted,103572853867,Direct
20130501,Loss,103686994789,Direct
20130601,Loss,103682210443,Indirect
20130501,Loss,103686557362,Direct
20130501,Converted,103686688160,Direct
20130501,Loss,103686687917,Direct
20130501,Converted,103686710668,Direct
20130501,Loss,103678067658,Direct
20130601,Loss,103682230144,Indirect
20130601,Loss,103502826862,Indirect
20130601,Loss,103686834488,Direct
20130501,Loss,103947135834,Direct
20130601,Loss,103682956119,Indirect
20130601,Loss,103686562274,Indirect
20130601,Loss,103577087863,Direct
20130401,Loss,103664766108,Direct
20130601,Loss,103682955516,Indirect
20130501,Converted,103686688220,Direct
20130501,Converted,103686688680,Direct
20130501,Loss,103686688740,Direct
20130501,Loss,103686808232,Direct
20130501,Loss,103686871331,Direct
20130601,Loss,103684413430,Direct
20130601,Converted,103682210673,Indirect
20130601,Loss,103682954563,Indirect
20130801,Loss,103686995671,Direct
20130501,Converted,103687181120,Direct
20130401,Loss,103686813724,Direct
20130601,Loss,103686863001,Indirect
20130701,Loss,103686875932,Indirect
20130601,Loss,103686880324,Indirect
20130601,Converted,103681271804,Direct
20130601,Loss,103683472429,Indirect
20130601,Loss,103681748531,Indirect
20130601,Loss,103557263956,Indirect
20130601,Loss,103624261760,Indirect
20130601,Loss,103687049952,Indirect
20130601,Loss,103687072550,Direct
20130601,Loss,103687078416,Indirect
20130601,Loss,103819780608,Direct
20130601,Loss,103687099306,Indirect
20130601,Loss,103687106880,Direct
20130601,Loss,103687102340,Indirect
20130601,Converted,103687104125,Indirect
20130601,Converted,103687104585,Indirect
20130601,Loss,103687109329,Indirect
20130801,Loss,103687111792,Indirect
20130601,Loss,103687112685,Indirect
20130601,Loss,103687113288,Direct
20130501,Loss,103686993502,Direct
20130501,Loss,103686993726,Direct
20130801,Loss,103687196370,Direct
20130601,Loss,103687192939,Direct
20130501,Loss,103687181580,Direct
20130601,Loss,103684993544,Indirect
20130601,Loss,103687287775,Direct
20130401,Loss,103687299726,Direct
20130601,Loss,103687306277,Indirect
20130501,Loss,103687323130,Direct
20130501,Loss,103687323940,Direct
20130501,Loss,103687386170,Direct
20130501,Loss,103687386230,Direct
20130601,Loss,103682951375,Indirect
20130401,Converted,103687307220,Direct
20130401,Loss,103687307390,Direct
20130401,Loss,103687307680,Direct
20130601,Converted,103621789040,Direct
20130601,Loss,103603314606,Indirect
20130601,Loss,103682954793,Indirect
20130601,Loss,103557264269,Indirect
20130601,Loss,103684066772,Indirect
20130601,Loss,103684025804,Indirect
20130601,Loss,103683997474,Direct
20130501,Loss,103687729109,Direct
20130501,Loss,103687729919,Direct
20130501,Loss,103687795106,Direct
20130801,Loss,103687795796,Direct
20130401,Loss,103687795856,Direct
20130401,Loss,103687871132,Direct
20130601,Loss,103687484843,Direct
20130601,Converted,103687485096,Direct
20130601,Loss,103687600835,Indirect
20130601,Loss,103687604626,Indirect
20130601,Loss,103687604916,Indirect
20130601,Converted,103687592981,Indirect
20130601,Loss,103687593354,Indirect
20130601,Loss,103687599440,Indirect
20130601,Loss,103687599670,Indirect
20130601,Loss,103687600025,Indirect
20130601,Loss,103687601208,Indirect
20130601,Loss,103687601898,Indirect
20130601,Loss,103687606051,Indirect
20130601,Converted,103687607174,Indirect
20130801,Loss,103687608587,Direct
20130601,Loss,103687608877,Indirect
20130601,Loss,103687608937,Indirect
20130601,Loss,103686051355,Indirect
20130601,Loss,103687779202,Direct
20130601,Loss,103684417160,Indirect
20130601,Loss,103687840203,Direct
20130601,Loss,103684070408,Indirect
20130601,Loss,103683469309,Indirect
20130601,Converted,103684398899,Indirect
20130601,Loss,103572224114,Direct
20130601,Loss,103686549262,Indirect
20130601,Loss,103685563946,Direct
20130601,Loss,103685544558,Direct
20130601,Loss,103687940821,Indirect
20130601,Loss,103687941074,Indirect
20130601,Loss,103687947390,Indirect
20130601,Loss,103688096942,Indirect
20130601,Loss,103688097025,Indirect
20130601,Loss,103688158614,Direct
20130701,Loss,103688210119,Indirect
20130601,Loss,103688210289,Indirect
20130601,Loss,103684036386,Direct
20130501,Loss,103688320842,Direct
20130501,Loss,103688370120,Direct
20130501,Loss,103688717999,Direct
20130601,Loss,103688221867,Indirect
20130601,Loss,103688223702,Indirect
20130701,Converted,103688365158,Indirect
20130601,Loss,103688361657,Direct
20130601,Converted,103688362480,Direct
20130601,Converted,103688362600,Direct
20130601,Converted,103684417390,Indirect
20130601,Loss,103688508706,Direct
20130501,Loss,103689401293,Direct
20130501,Loss,103688349768,Direct
20130501,Loss,103688402215,Direct
20130601,Loss,103684032595,Indirect
20130501,Loss,103688402735,Direct
20130501,Loss,103688402801,Direct
20130601,Loss,103685739322,Direct
20130501,Loss,103688424151,Direct
20130501,Loss,103688424441,Direct
20130501,Loss,103688425044,Direct
20130501,Loss,103688312009,Direct
20130521,Loss,103686467720,Indirect
20130601,Loss,103687106650,Indirect
20130601,Loss,103686549322,Indirect
20130501,Loss,103677951169,Direct
20130601,Loss,103684034660,Indirect
20130601,Loss,103684032655,Indirect
20130601,Converted,103684423255,Direct
20130515,Loss,103688731953,Indirect
20130601,Converted,103684071394,Indirect
20130601,Loss,103683370485,Direct
20130601,Loss,103547049604,Indirect
20130601,Loss,103482324609,Direct
20130601,Converted,103481232220,Direct
20130601,Loss,103684424668,Indirect
20130601,Loss,103684387660,Direct
20130601,Loss,103688655637,Unknown
20130601,Loss,103688661371,Indirect
20130601,Loss,103688674675,Direct
20130601,Converted,103688674801,Direct
20130601,Loss,103688703632,Indirect
20130601,Loss,103683475557,Direct
20130501,Loss,103689389540,Indirect
20130801,Loss,103688712795,Direct
20130601,Loss,103688716936,Indirect
20130601,Loss,103688856896,Indirect
20130601,Loss,103688766213,Direct
20130501,Loss,103688770752,Direct
20130501,Loss,103688883344,Direct
20130501,Loss,103688883634,Direct
20130601,Loss,103683465731,Direct
20130601,Loss,103190485468,Direct
20130601,Loss,103688861928,Direct
20130601,Loss,103688868847,Direct
20130601,Loss,103685563136,Indirect
20130601,Loss,103688978530,Direct
20130601,Loss,103689157982,Indirect
20130601,Loss,103689166515,Indirect
20130601,Loss,103689227004,Indirect
20130801,Loss,103689232896,Direct
20130601,Loss,103689238692,Indirect
20130601,Converted,103689244617,Indirect
20130601,Loss,103689244787,Indirect
20130601,Loss,103689244847,Indirect
20130601,Converted,103689244907,Indirect
20130701,Loss,103689251600,Direct
20130601,Loss,103689290563,Indirect
20130601,Loss,103689290623,Indirect
20130601,Loss,103689695410,Indirect
20130601,Loss,103689695700,Indirect
20130601,Loss,103689296130,Indirect
20130601,Loss,103686047796,Indirect
20130601,Loss,103689301835,Indirect
20130601,Loss,103684993604,Indirect
20130601,Loss,103685080604,Indirect
20130501,Loss,103689401353,Direct
20130501,Loss,103689401933,Direct
20130501,Loss,103689562547,Direct
20130501,Converted,103689562607,Direct
20130501,Loss,103689454119,Direct
20130501,Loss,103689502924,Direct
20130501,Loss,103689516820,Direct
20130601,Loss,103685080478,Indirect
20130601,Loss,103685038909,Indirect
20130501,Loss,103690033615,Direct
20130501,Loss,103690034098,Direct
20130501,Loss,103690436566,Indirect
20130501,Loss,103690436856,Indirect
20130501,Loss,103690474182,Indirect
20130501,Loss,103690474762,Indirect
20130601,Loss,103685064628,Indirect
20130601,Loss,103685091766,Direct
20130601,Loss,103685562473,Indirect
20130601,Loss,103824554236,Direct
20130501,Converted,103689742982,Direct
20130501,Loss,103689743065,Direct
20130501,Loss,103689840101,Direct
20130501,Loss,103689840265,Direct
20130501,Converted,103689840325,Direct
20130501,Loss,103689960064,Direct
20130601,Loss,103685789120,Indirect
20130601,Loss,103689703203,Direct
20130601,Converted,103689706408,Direct
20130701,Loss,103689713319,Direct
20130701,Converted,103689712886,Direct
20130601,Loss,103689713905,Indirect
20130801,Loss,103689714081,Indirect
20130701,Loss,103689720236,Indirect
20130601,Loss,103689720302,Indirect
20130601,Loss,103689720756,Indirect
20130601,Loss,103689720816,Indirect
20130801,Loss,103689722181,Indirect
20130601,Loss,103689723134,Indirect
20130601,Loss,103689721939,Direct
20130801,Loss,103689724317,Indirect
20130405,Loss,103689885807,Indirect
20130601,Loss,103686039176,Indirect
20130501,Loss,103689914578,Direct
20130501,Loss,103689914638,Indirect
20130701,Loss,103689951941,Indirect
20130701,Converted,103690155130,Direct
20130515,Loss,103690011499,Direct
20130501,Loss,103690073997,Indirect
20130601,Loss,103685545730,Indirect
20130401,Loss,103690343965,Indirect
20130601,Loss,103686474877,Indirect
20130601,Loss,103686046673,Direct
20130601,Loss,103685558684,Direct
20130601,Loss,103690081637,Indirect
20130501,Loss,103690074070,Indirect
20130601,Loss,103685557561,Direct
20130601,Converted,103671662317,Indirect
20130701,Converted,103690161454,Indirect
20130601,Loss,103600010998,Indirect
20130601,Loss,103687597725,Direct
20130701,Loss,103690165535,Indirect
20130701,Loss,103690231396,Indirect
20130701,Loss,103690236206,Indirect
20130701,Loss,103690323514,Direct
20130701,Loss,103690324117,Indirect
20130701,Loss,103690325170,Indirect
20130701,Loss,103690328138,Indirect
20130701,Loss,103690329540,Indirect
20130601,Loss,103677505910,Direct
20130601,Loss,103383573766,Indirect
20130601,Loss,103410223706,Indirect
20130601,Loss,103686056105,Direct
20130601,Loss,103686051065,Direct
20130501,Loss,103690593805,Indirect
20130501,Loss,103690594041,Indirect
20130601,Converted,103688537613,Indirect
20130601,Loss,103606647604,Indirect
20130601,Loss,103347433496,Direct
20130601,Loss,103413631601,Indirect
20130501,Loss,103690474822,Indirect
20130501,Loss,103690592102,Indirect
20130501,Loss,103690592266,Indirect
20130501,Loss,103690592326,Indirect
20130501,Loss,103690592496,Indirect
20130501,Loss,103690592556,Indirect
20130501,Loss,103690621163,Indirect
20130601,Loss,103687102280,Indirect
20130601,Loss,103431917915,Indirect
20130501,Loss,103690683508,Direct
20130601,Loss,103640325305,Indirect
20130601,Loss,103687104295,Indirect
20130601,Loss,103686047626,Indirect
20130601,Converted,103690955415,Direct
20130601,Loss,103513347707,Direct
20130701,Loss,103690690129,Indirect
20130601,Loss,103685562243,Indirect
20130601,Loss,103686053070,Indirect
20130601,Converted,103686058914,Indirect
20130601,Loss,103686483630,Indirect
20130601,Loss,103685947049,Indirect
20130801,Loss,103690834203,Indirect
20130701,Loss,103690836509,Indirect
20130701,Loss,103690836739,Indirect
20130701,Loss,103690838974,Indirect
20130701,Loss,103690839637,Indirect
20130701,Loss,103690843886,Direct
20130701,Loss,103690858095,Indirect
20130501,Loss,103690977411,Indirect
20130501,Loss,103755601348,Direct
20130601,Loss,103689294124,Indirect
20130601,Converted,103691499238,Direct
20130601,Loss,103691382915,Direct
20130601,Loss,103688866771,Indirect
20130601,Loss,103689238172,Indirect
20130501,Loss,103691498925,Direct
20130501,Loss,103691498925,Direct
20130601,Loss,103678171835,Indirect
20130701,Loss,103691396231,Indirect
20130701,Loss,103950600250,Direct
20130701,Converted,103691407800,Indirect
20130701,Loss,103691412705,Indirect
20130701,Loss,103691419400,Indirect
20130801,Loss,103691413478,Indirect
20130701,Loss,103691413768,Indirect
20130701,Loss,103691413998,Indirect
20130701,Loss,103691427204,Indirect
20130701,Loss,103691427954,Direct
20130601,Loss,103688220684,Indirect
20130601,Loss,103490178290,Direct
20130601,Loss,103688978240,Indirect
20130601,Loss,103688716126,Direct
20130601,Loss,103691669338,Direct
20130601,Loss,103688984275,Direct
20130701,Loss,103690828579,Direct
20130601,Loss,103691525697,Direct
20130601,Converted,103691579055,Direct
20130501,Loss,103691952838,Direct
20130501,Loss,103691952904,Direct
20130601,Loss,103661851144,Direct
20130501,Loss,103691520323,Direct
20130501,Loss,103691576507,Indirect
20130501,Loss,103691576507,Indirect
20130501,Loss,103678063347,Indirect
20130601,Loss,103667501758,Direct
20130601,Loss,103687447820,Indirect
20130601,Loss,103680904644,Indirect
20130501,Loss,103691642204,Direct
20130701,Loss,103691653076,Direct
20130601,Converted,103691663531,Direct
20130401,Converted,103691949581,Direct
20130601,Converted,103691954903,Direct
20130601,Loss,103691955156,Direct
20130601,Converted,103691955386,Direct
20130601,Converted,103691955446,Direct
20130601,Loss,103633898564,Direct
20130701,Loss,103691696476,Indirect
20130701,Loss,103691714435,Indirect
20130601,Loss,103688356685,Indirect
20130701,Converted,103691796284,Direct
20130701,Loss,103691796574,Direct
20130701,Converted,103691828950,Indirect
20130701,Loss,103691831856,Indirect
20130701,Loss,103691863388,Indirect
20130701,Loss,103691874216,Indirect
20130701,Loss,103691875859,Direct
20130701,Loss,103691867305,Indirect
20130701,Loss,103691868931,Indirect
20130701,Loss,103691869014,Indirect
20130701,Converted,103691870655,Direct
20130701,Loss,103691872660,Direct
20130601,Loss,103688857039,Direct
20130601,Loss,103692032324,Direct
20130601,Converted,103691663608,Direct
20130601,Loss,103691663761,Direct
20130601,Loss,103686880100,Indirect
20130601,Loss,103686000375,Indirect
20130801,Loss,103692059174,Direct
20130601,Loss,103360627543,Indirect
20130601,Loss,103539906629,Indirect
20130601,Loss,103688712565,Direct
